Product ID,Product Name,Category,Warehouse,Location,Quantity,Price,Supplier,Status,Last Restocked
7470,widget a,CLOTHING,Warehouse 3,Aisle 4,two hundred,,Supplier B,In Stock,05-03-2023
7471,gadget y,FURNITURE,Warehouse 3,Aisle 4,two hundred,27.26,Supplier B,In Stock,05-03-2023
7472,widget b,ELECTRONICS,Warehouse 3,Aisle 1,,,Supplier B,Low Stock,05-03-2023
7473,gadget y,TOYS,Warehouse 2,Aisle 4,two hundred,,Supplier D,Out of Stock,05-03-2023
7474,widget c,TOYS,Warehouse 1,Aisle 3,,,Supplier D,In Stock,20-12-2022
7475,gadget y,CLOTHING,Warehouse 1,Aisle 1,133,,Supplier C,In Stock,
7476,widget b,FURNITURE,Warehouse 3,Aisle 3,135,,Supplier B,Low Stock,25-04-2023
7477,widget c,FURNITURE,Warehouse 1,Aisle 2,two hundred,,Supplier C,Low Stock,20-12-2022
7478,widget c,FURNITURE,Warehouse 3,Aisle 5,221,10.17,Supplier D,Out of Stock,
7479,widget c,FURNITURE,Warehouse 1,Aisle 4,two hundred,,Supplier A,Low Stock,25-04-2023
7480,widget c,ELECTRONICS,Warehouse 2,Aisle 5,171,39.57,Supplier B,Out of Stock,25-04-2023
7481,gadget z,CLOTHING,Warehouse 3,Aisle 1,285,20.7,Supplier D,Low Stock,05-03-2023
7482,widget a,FURNITURE,Warehouse 1,Aisle 3,264,,Supplier D,In Stock,25-04-2023
7483,gadget z,TOYS,Warehouse 3,Aisle 2,87,20.38,Supplier B,Out of Stock,20-12-2022
7484,widget b,CLOTHING,Warehouse 1,Aisle 4,two hundred,44.93,Supplier D,Low Stock,20-12-2022
7485,gadget z,TOYS,Warehouse 2,Aisle 5,163,,Supplier D,Low Stock,15-01-2023
7486,gadget z,ELECTRONICS,Warehouse 3,Aisle 1,239,,Supplier C,In Stock,
7487,gadget y,ELECTRONICS,Warehouse 3,Aisle 5,,32.99,Supplier B,In Stock,20-12-2022
7488,gadget z,ELECTRONICS,Warehouse 1,Aisle 1,two hundred,43.72,Supplier A,In Stock,
7489,widget c,FURNITURE,Warehouse 2,Aisle 5,,,Supplier C,Out of Stock,25-04-2023
7490,widget a,CLOTHING,Warehouse 3,Aisle 1,two hundred,30.02,Supplier A,In Stock,25-04-2023
7491,widget c,CLOTHING,Warehouse 3,Aisle 1,287,39.55,Supplier A,Low Stock,05-03-2023
7492,gadget x,CLOTHING,Warehouse 3,Aisle 5,,,Supplier B,Low Stock,25-04-2023
7493,gadget y,TOYS,Warehouse 2,Aisle 2,,,Supplier B,Out of Stock,20-12-2022
7494,gadget z,CLOTHING,Warehouse 2,Aisle 3,61,,Supplier B,Low Stock,
7495,widget c,ELECTRONICS,Warehouse 3,Aisle 3,two hundred,41.02,Supplier D,Out of Stock,25-04-2023
7496,gadget y,FURNITURE,Warehouse 1,Aisle 3,208,,Supplier A,In Stock,05-03-2023
7497,widget c,TOYS,Warehouse 3,Aisle 4,,20.46,Supplier D,In Stock,20-12-2022
7498,widget a,ELECTRONICS,Warehouse 1,Aisle 4,two hundred,47.17,Supplier B,Low Stock,05-03-2023
7499,gadget x,CLOTHING,Warehouse 3,Aisle 5,101,,Supplier B,Low Stock,
7500,gadget z,CLOTHING,Warehouse 1,Aisle 5,,,Supplier D,Out of Stock,20-12-2022
7501,gadget x,FURNITURE,Warehouse 1,Aisle 3,293,24.06,Supplier B,In Stock,05-03-2023
7502,gadget z,CLOTHING,Warehouse 1,Aisle 3,105,,Supplier C,In Stock,15-01-2023
7503,widget c,CLOTHING,Warehouse 1,Aisle 5,two hundred,,Supplier D,In Stock,15-01-2023
7504,gadget z,FURNITURE,Warehouse 1,Aisle 1,,,Supplier A,Low Stock,05-03-2023
7505,widget a,TOYS,Warehouse 2,Aisle 3,,,Supplier D,In Stock,25-04-2023
7506,gadget x,ELECTRONICS,Warehouse 3,Aisle 2,191,,Supplier B,In Stock,20-12-2022
7507,widget c,TOYS,Warehouse 1,Aisle 3,two hundred,,Supplier D,Out of Stock,25-04-2023
7508,gadget z,CLOTHING,Warehouse 3,Aisle 3,two hundred,46.11,Supplier A,Low Stock,25-04-2023
7509,widget a,ELECTRONICS,Warehouse 3,Aisle 4,,,Supplier C,Low Stock,15-01-2023
7510,widget c,TOYS,Warehouse 2,Aisle 2,96,,Supplier D,Low Stock,25-04-2023
7511,gadget y,FURNITURE,Warehouse 1,Aisle 4,two hundred,,Supplier D,Low Stock,05-03-2023
7512,gadget y,CLOTHING,Warehouse 1,Aisle 5,223,,Supplier D,In Stock,15-01-2023
7513,widget c,TOYS,Warehouse 3,Aisle 4,243,27.44,Supplier C,Out of Stock,25-04-2023
7514,gadget z,ELECTRONICS,Warehouse 1,Aisle 1,109,,Supplier C,Low Stock,20-12-2022
7515,widget c,FURNITURE,Warehouse 1,Aisle 2,133,,Supplier B,In Stock,25-04-2023
7516,gadget x,FURNITURE,Warehouse 3,Aisle 3,,,Supplier C,In Stock,15-01-2023
7517,widget c,CLOTHING,Warehouse 2,Aisle 3,,11.17,Supplier A,Out of Stock,05-03-2023
7518,widget a,TOYS,Warehouse 2,Aisle 3,,,Supplier A,Low Stock,20-12-2022
7519,gadget y,CLOTHING,Warehouse 2,Aisle 3,,,Supplier C,Low Stock,05-03-2023
7520,widget c,ELECTRONICS,Warehouse 3,Aisle 5,two hundred,,Supplier A,Out of Stock,20-12-2022
7521,gadget x,FURNITURE,Warehouse 3,Aisle 1,,41.69,Supplier C,Out of Stock,25-04-2023
7522,gadget z,TOYS,Warehouse 1,Aisle 3,two hundred,,Supplier D,In Stock,
7523,gadget z,ELECTRONICS,Warehouse 2,Aisle 2,,,Supplier B,Low Stock,
7524,gadget x,FURNITURE,Warehouse 1,Aisle 2,217,,Supplier C,Out of Stock,15-01-2023
7525,widget b,CLOTHING,Warehouse 2,Aisle 1,,19.42,Supplier D,In Stock,05-03-2023
7526,widget a,CLOTHING,Warehouse 2,Aisle 2,,21.4,Supplier D,In Stock,15-01-2023
7527,widget b,TOYS,Warehouse 3,Aisle 2,,,Supplier B,In Stock,15-01-2023
7528,gadget z,CLOTHING,Warehouse 3,Aisle 3,,43.2,Supplier B,Out of Stock,15-01-2023
7529,gadget y,FURNITURE,Warehouse 3,Aisle 3,113,,Supplier A,Low Stock,20-12-2022
7530,gadget y,TOYS,Warehouse 1,Aisle 1,,37.2,Supplier B,Out of Stock,15-01-2023
7531,widget a,ELECTRONICS,Warehouse 3,Aisle 1,246,,Supplier D,In Stock,20-12-2022
7532,widget c,TOYS,Warehouse 1,Aisle 2,259,,Supplier B,Out of Stock,15-01-2023
7533,widget b,FURNITURE,Warehouse 2,Aisle 2,,38.87,Supplier A,In Stock,05-03-2023
7534,widget b,CLOTHING,Warehouse 1,Aisle 5,two hundred,,Supplier A,Low Stock,
7535,gadget y,CLOTHING,Warehouse 2,Aisle 5,,39.54,Supplier C,Out of Stock,25-04-2023
7536,widget a,ELECTRONICS,Warehouse 2,Aisle 2,two hundred,,Supplier A,In Stock,05-03-2023
7537,gadget y,CLOTHING,Warehouse 3,Aisle 5,,,Supplier D,Low Stock,15-01-2023
7538,widget c,ELECTRONICS,Warehouse 3,Aisle 3,201,,Supplier D,Low Stock,25-04-2023
7539,gadget x,FURNITURE,Warehouse 1,Aisle 4,162,,Supplier A,Out of Stock,15-01-2023
7540,widget c,CLOTHING,Warehouse 1,Aisle 1,245,22.86,Supplier B,Low Stock,20-12-2022
7541,gadget z,ELECTRONICS,Warehouse 1,Aisle 5,222,13.39,Supplier A,Out of Stock,15-01-2023
7542,widget b,ELECTRONICS,Warehouse 3,Aisle 3,56,,Supplier D,Out of Stock,
7543,gadget x,TOYS,Warehouse 2,Aisle 4,226,,Supplier A,In Stock,25-04-2023
7544,widget a,TOYS,Warehouse 3,Aisle 4,57,,Supplier B,Low Stock,25-04-2023
7545,gadget x,CLOTHING,Warehouse 2,Aisle 5,224,21.25,Supplier C,Low Stock,
7546,widget a,CLOTHING,Warehouse 1,Aisle 2,,,Supplier C,Out of Stock,15-01-2023
7547,widget b,TOYS,Warehouse 2,Aisle 3,two hundred,35.12,Supplier C,Low Stock,05-03-2023
7548,widget c,ELECTRONICS,Warehouse 3,Aisle 3,113,44.94,Supplier B,Low Stock,25-04-2023
7549,gadget y,TOYS,Warehouse 2,Aisle 4,125,25.28,Supplier D,Out of Stock,
7550,gadget z,ELECTRONICS,Warehouse 1,Aisle 1,215,,Supplier D,In Stock,
7551,widget a,TOYS,Warehouse 2,Aisle 4,,,Supplier A,In Stock,
7552,gadget x,TOYS,Warehouse 1,Aisle 4,212,20.54,Supplier D,Low Stock,20-12-2022
7553,gadget y,CLOTHING,Warehouse 2,Aisle 5,257,11.09,Supplier C,Out of Stock,
7554,gadget z,FURNITURE,Warehouse 3,Aisle 2,132,26.29,Supplier C,Out of Stock,15-01-2023
7555,gadget z,CLOTHING,Warehouse 1,Aisle 2,129,20.45,Supplier D,Out of Stock,
7556,widget b,TOYS,Warehouse 2,Aisle 2,209,43.87,Supplier B,In Stock,05-03-2023
7557,widget b,ELECTRONICS,Warehouse 3,Aisle 5,two hundred,,Supplier D,In Stock,
7558,gadget z,TOYS,Warehouse 2,Aisle 2,,,Supplier D,Low Stock,15-01-2023
7559,gadget z,TOYS,Warehouse 2,Aisle 5,,,Supplier D,Low Stock,15-01-2023
7560,gadget z,FURNITURE,Warehouse 1,Aisle 5,65,31.04,Supplier B,Low Stock,
7561,gadget z,FURNITURE,Warehouse 1,Aisle 1,,,Supplier D,Out of Stock,20-12-2022
7562,gadget x,TOYS,Warehouse 2,Aisle 1,two hundred,44.82,Supplier A,In Stock,20-12-2022
7563,gadget y,CLOTHING,Warehouse 2,Aisle 1,118,49.95,Supplier A,In Stock,05-03-2023
7564,widget b,CLOTHING,Warehouse 1,Aisle 5,two hundred,,Supplier A,Low Stock,15-01-2023
7565,gadget x,ELECTRONICS,Warehouse 2,Aisle 2,two hundred,30.3,Supplier D,Out of Stock,25-04-2023
7566,widget b,ELECTRONICS,Warehouse 1,Aisle 3,,,Supplier A,Out of Stock,25-04-2023
7567,gadget x,ELECTRONICS,Warehouse 1,Aisle 2,two hundred,,Supplier A,In Stock,
7568,gadget z,FURNITURE,Warehouse 3,Aisle 4,125,,Supplier C,Low Stock,
7569,widget b,ELECTRONICS,Warehouse 1,Aisle 1,,14.29,Supplier B,In Stock,05-03-2023
7570,widget c,CLOTHING,Warehouse 3,Aisle 4,two hundred,47.94,Supplier C,Low Stock,15-01-2023
7571,gadget z,TOYS,Warehouse 2,Aisle 4,,20.35,Supplier B,Out of Stock,20-12-2022
7572,widget b,FURNITURE,Warehouse 1,Aisle 3,two hundred,24.87,Supplier C,Out of Stock,20-12-2022
7573,widget b,ELECTRONICS,Warehouse 3,Aisle 5,,25.66,Supplier A,In Stock,20-12-2022
7574,gadget z,TOYS,Warehouse 3,Aisle 2,208,22.71,Supplier A,Out of Stock,05-03-2023
7575,widget b,ELECTRONICS,Warehouse 3,Aisle 1,two hundred,,Supplier A,Out of Stock,05-03-2023
7576,widget a,CLOTHING,Warehouse 3,Aisle 1,two hundred,,Supplier A,Out of Stock,05-03-2023
7577,widget b,TOYS,Warehouse 3,Aisle 3,two hundred,,Supplier C,In Stock,15-01-2023
7578,gadget z,CLOTHING,Warehouse 2,Aisle 1,two hundred,,Supplier D,Out of Stock,05-03-2023
7579,gadget z,CLOTHING,Warehouse 2,Aisle 1,142,38.85,Supplier A,Low Stock,
7580,gadget y,FURNITURE,Warehouse 3,Aisle 1,two hundred,48.84,Supplier B,Low Stock,
7581,widget a,FURNITURE,Warehouse 3,Aisle 3,two hundred,,Supplier C,Out of Stock,15-01-2023
7582,widget c,ELECTRONICS,Warehouse 2,Aisle 5,202,18.62,Supplier B,Low Stock,25-04-2023
7583,gadget z,ELECTRONICS,Warehouse 3,Aisle 1,,40.46,Supplier B,Low Stock,05-03-2023
7584,widget b,ELECTRONICS,Warehouse 2,Aisle 5,,,Supplier A,In Stock,
7585,widget b,CLOTHING,Warehouse 2,Aisle 2,243,30.65,Supplier A,Low Stock,
7586,gadget z,FURNITURE,Warehouse 1,Aisle 4,122,,Supplier D,In Stock,05-03-2023
7587,gadget x,FURNITURE,Warehouse 3,Aisle 1,two hundred,,Supplier D,Out of Stock,
7588,gadget y,CLOTHING,Warehouse 2,Aisle 2,169,37.42,Supplier B,In Stock,
7589,widget c,TOYS,Warehouse 2,Aisle 3,253,24.59,Supplier C,In Stock,
7590,gadget z,FURNITURE,Warehouse 1,Aisle 4,two hundred,33.83,Supplier C,In Stock,15-01-2023
7591,gadget x,TOYS,Warehouse 3,Aisle 2,,,Supplier B,In Stock,
7592,widget a,TOYS,Warehouse 2,Aisle 4,,,Supplier D,Low Stock,
7593,widget b,FURNITURE,Warehouse 2,Aisle 5,,14.3,Supplier A,Low Stock,25-04-2023
7594,gadget z,ELECTRONICS,Warehouse 1,Aisle 2,two hundred,,Supplier A,Low Stock,05-03-2023
7595,widget b,TOYS,Warehouse 3,Aisle 5,205,,Supplier A,In Stock,25-04-2023
7596,gadget z,FURNITURE,Warehouse 2,Aisle 5,,35.39,Supplier A,Low Stock,
7597,widget b,TOYS,Warehouse 3,Aisle 2,,41.32,Supplier A,In Stock,25-04-2023
7598,widget c,FURNITURE,Warehouse 3,Aisle 1,,40.9,Supplier A,Low Stock,20-12-2022
7599,gadget y,CLOTHING,Warehouse 2,Aisle 3,155,,Supplier A,Low Stock,20-12-2022
7600,widget b,TOYS,Warehouse 3,Aisle 2,two hundred,,Supplier C,Low Stock,20-12-2022
7601,widget b,ELECTRONICS,Warehouse 2,Aisle 4,two hundred,,Supplier A,In Stock,15-01-2023
7602,gadget y,TOYS,Warehouse 1,Aisle 5,,39.09,Supplier D,Low Stock,
7603,widget a,FURNITURE,Warehouse 3,Aisle 1,52,26.68,Supplier D,In Stock,20-12-2022
7604,widget a,FURNITURE,Warehouse 1,Aisle 2,112,,Supplier A,Low Stock,20-12-2022
7605,gadget x,FURNITURE,Warehouse 3,Aisle 1,,29.54,Supplier A,In Stock,
7606,gadget z,ELECTRONICS,Warehouse 3,Aisle 4,142,22.25,Supplier D,Low Stock,
7607,gadget y,TOYS,Warehouse 2,Aisle 3,,27.61,Supplier A,Low Stock,20-12-2022
7608,widget c,ELECTRONICS,Warehouse 3,Aisle 4,,46.48,Supplier D,Low Stock,20-12-2022
7609,widget a,ELECTRONICS,Warehouse 2,Aisle 5,90,22.85,Supplier C,In Stock,25-04-2023
7610,widget b,CLOTHING,Warehouse 1,Aisle 3,215,,Supplier D,Out of Stock,25-04-2023
7611,gadget y,ELECTRONICS,Warehouse 2,Aisle 1,two hundred,39.69,Supplier C,Out of Stock,25-04-2023
7612,widget a,ELECTRONICS,Warehouse 1,Aisle 2,two hundred,20.71,Supplier C,In Stock,25-04-2023
7613,widget c,FURNITURE,Warehouse 1,Aisle 5,two hundred,,Supplier B,Out of Stock,25-04-2023
7614,gadget z,ELECTRONICS,Warehouse 2,Aisle 2,,,Supplier B,Low Stock,05-03-2023
7615,gadget z,CLOTHING,Warehouse 3,Aisle 1,61,40.34,Supplier D,Out of Stock,15-01-2023
7616,widget a,ELECTRONICS,Warehouse 3,Aisle 2,278,31.01,Supplier D,Low Stock,15-01-2023
7617,widget c,FURNITURE,Warehouse 2,Aisle 1,,,Supplier D,Out of Stock,05-03-2023
7618,gadget z,ELECTRONICS,Warehouse 1,Aisle 3,,13.76,Supplier A,In Stock,25-04-2023
7619,gadget y,ELECTRONICS,Warehouse 2,Aisle 4,,,Supplier B,Low Stock,
7620,gadget x,CLOTHING,Warehouse 3,Aisle 2,135,40.28,Supplier C,In Stock,15-01-2023
7621,gadget x,ELECTRONICS,Warehouse 3,Aisle 5,,21.31,Supplier B,Out of Stock,15-01-2023
7622,widget b,CLOTHING,Warehouse 3,Aisle 2,289,,Supplier C,In Stock,05-03-2023
7623,gadget z,TOYS,Warehouse 1,Aisle 4,,,Supplier C,Low Stock,05-03-2023
7624,widget a,TOYS,Warehouse 2,Aisle 2,65,,Supplier B,In Stock,25-04-2023
7625,gadget x,FURNITURE,Warehouse 3,Aisle 5,two hundred,,Supplier D,Low Stock,20-12-2022
7626,widget c,TOYS,Warehouse 1,Aisle 5,,27.28,Supplier C,Out of Stock,
7627,gadget y,FURNITURE,Warehouse 3,Aisle 5,two hundred,13.2,Supplier A,Out of Stock,05-03-2023
7628,gadget x,TOYS,Warehouse 3,Aisle 5,299,,Supplier C,In Stock,25-04-2023
7629,gadget x,TOYS,Warehouse 2,Aisle 5,two hundred,,Supplier C,Low Stock,25-04-2023
7630,widget a,TOYS,Warehouse 3,Aisle 3,two hundred,,Supplier A,Low Stock,
7631,widget b,CLOTHING,Warehouse 1,Aisle 3,two hundred,11.66,Supplier D,Low Stock,20-12-2022
7632,widget c,ELECTRONICS,Warehouse 2,Aisle 3,two hundred,31.39,Supplier B,Out of Stock,20-12-2022
7633,gadget y,ELECTRONICS,Warehouse 2,Aisle 1,two hundred,,Supplier B,In Stock,
7634,widget b,CLOTHING,Warehouse 3,Aisle 1,127,16.65,Supplier D,In Stock,
7635,gadget x,ELECTRONICS,Warehouse 2,Aisle 2,two hundred,,Supplier B,In Stock,05-03-2023
7636,gadget x,CLOTHING,Warehouse 1,Aisle 4,51,,Supplier D,In Stock,25-04-2023
7637,widget a,TOYS,Warehouse 1,Aisle 4,two hundred,,Supplier D,Low Stock,15-01-2023
7638,gadget x,TOYS,Warehouse 2,Aisle 1,two hundred,,Supplier C,Low Stock,15-01-2023
7639,gadget y,FURNITURE,Warehouse 2,Aisle 3,256,,Supplier B,In Stock,15-01-2023
7640,gadget y,TOYS,Warehouse 1,Aisle 1,,47.77,Supplier D,In Stock,05-03-2023
7641,widget a,TOYS,Warehouse 2,Aisle 1,two hundred,37.74,Supplier B,Low Stock,
7642,widget a,ELECTRONICS,Warehouse 2,Aisle 3,202,,Supplier B,Low Stock,20-12-2022
7643,gadget z,TOYS,Warehouse 1,Aisle 1,50,,Supplier D,Out of Stock,25-04-2023
7644,gadget y,ELECTRONICS,Warehouse 3,Aisle 2,two hundred,12.92,Supplier D,Out of Stock,25-04-2023
7645,widget a,FURNITURE,Warehouse 2,Aisle 4,259,,Supplier D,Out of Stock,15-01-2023
7646,gadget z,CLOTHING,Warehouse 2,Aisle 2,two hundred,,Supplier D,In Stock,25-04-2023
7647,gadget y,ELECTRONICS,Warehouse 3,Aisle 4,,10.16,Supplier B,Out of Stock,15-01-2023
7648,gadget x,CLOTHING,Warehouse 1,Aisle 4,146,,Supplier B,In Stock,
7649,gadget z,ELECTRONICS,Warehouse 1,Aisle 1,103,,Supplier A,Out of Stock,05-03-2023
7650,widget a,CLOTHING,Warehouse 3,Aisle 3,,,Supplier C,In Stock,05-03-2023
7651,widget c,CLOTHING,Warehouse 3,Aisle 2,,,Supplier D,In Stock,25-04-2023
7652,gadget y,CLOTHING,Warehouse 3,Aisle 3,,,Supplier C,Low Stock,25-04-2023
7653,gadget z,ELECTRONICS,Warehouse 2,Aisle 2,188,,Supplier B,In Stock,
7654,gadget x,FURNITURE,Warehouse 3,Aisle 3,two hundred,43.21,Supplier C,Out of Stock,05-03-2023
7655,widget b,ELECTRONICS,Warehouse 3,Aisle 2,,24.73,Supplier C,In Stock,
7656,widget b,TOYS,Warehouse 1,Aisle 4,226,,Supplier B,Out of Stock,
7657,gadget y,ELECTRONICS,Warehouse 2,Aisle 1,,23.73,Supplier A,Low Stock,25-04-2023
7658,gadget y,TOYS,Warehouse 3,Aisle 4,141,,Supplier A,In Stock,05-03-2023
7659,widget b,TOYS,Warehouse 3,Aisle 5,170,,Supplier A,Out of Stock,05-03-2023
7660,widget a,ELECTRONICS,Warehouse 2,Aisle 1,252,45.9,Supplier D,Low Stock,25-04-2023
7661,widget c,CLOTHING,Warehouse 2,Aisle 2,two hundred,,Supplier A,In Stock,05-03-2023
7662,widget c,ELECTRONICS,Warehouse 1,Aisle 5,,18.34,Supplier B,In Stock,05-03-2023
7663,gadget z,ELECTRONICS,Warehouse 1,Aisle 5,two hundred,20.92,Supplier C,Out of Stock,25-04-2023
7664,gadget x,CLOTHING,Warehouse 1,Aisle 2,,24.17,Supplier D,Out of Stock,20-12-2022
7665,gadget z,TOYS,Warehouse 2,Aisle 1,two hundred,,Supplier B,Out of Stock,05-03-2023
7666,widget a,ELECTRONICS,Warehouse 3,Aisle 2,two hundred,18.43,Supplier B,In Stock,15-01-2023
7667,gadget z,TOYS,Warehouse 2,Aisle 5,158,,Supplier A,Out of Stock,15-01-2023
7668,gadget y,CLOTHING,Warehouse 2,Aisle 2,281,44,Supplier A,Out of Stock,20-12-2022
7669,gadget z,ELECTRONICS,Warehouse 3,Aisle 5,two hundred,27.98,Supplier B,Low Stock,25-04-2023
7670,gadget x,FURNITURE,Warehouse 2,Aisle 1,two hundred,35.96,Supplier B,In Stock,20-12-2022
7671,gadget y,ELECTRONICS,Warehouse 3,Aisle 3,300,24.62,Supplier D,In Stock,
7672,widget a,ELECTRONICS,Warehouse 3,Aisle 1,,14.55,Supplier B,In Stock,05-03-2023
7673,gadget z,TOYS,Warehouse 3,Aisle 1,two hundred,19.69,Supplier A,Out of Stock,15-01-2023
7674,widget b,CLOTHING,Warehouse 2,Aisle 3,,27.98,Supplier A,Low Stock,25-04-2023
7675,widget c,ELECTRONICS,Warehouse 2,Aisle 2,two hundred,42.11,Supplier C,In Stock,20-12-2022
7676,gadget y,CLOTHING,Warehouse 1,Aisle 3,,,Supplier A,Low Stock,15-01-2023
7677,gadget y,ELECTRONICS,Warehouse 1,Aisle 2,,,Supplier D,Low Stock,20-12-2022
7678,widget b,CLOTHING,Warehouse 3,Aisle 2,58,,Supplier C,In Stock,15-01-2023
7679,gadget y,TOYS,Warehouse 3,Aisle 4,two hundred,36.49,Supplier B,In Stock,05-03-2023
7680,gadget z,FURNITURE,Warehouse 1,Aisle 2,,27.19,Supplier B,In Stock,05-03-2023
7681,widget b,ELECTRONICS,Warehouse 2,Aisle 1,two hundred,,Supplier D,Low Stock,25-04-2023
7682,gadget y,ELECTRONICS,Warehouse 3,Aisle 3,255,23.42,Supplier B,Low Stock,05-03-2023
7683,gadget z,CLOTHING,Warehouse 1,Aisle 1,290,47.16,Supplier A,Low Stock,
7684,gadget z,FURNITURE,Warehouse 1,Aisle 2,two hundred,45.18,Supplier B,In Stock,05-03-2023
7685,widget a,CLOTHING,Warehouse 2,Aisle 5,two hundred,44.18,Supplier D,Low Stock,20-12-2022
7686,widget c,CLOTHING,Warehouse 2,Aisle 4,242,,Supplier B,Low Stock,15-01-2023
7687,widget b,FURNITURE,Warehouse 1,Aisle 2,176,20.77,Supplier D,Out of Stock,
7688,widget c,CLOTHING,Warehouse 3,Aisle 2,two hundred,,Supplier C,Out of Stock,15-01-2023
7689,gadget z,ELECTRONICS,Warehouse 1,Aisle 2,298,,Supplier A,Low Stock,20-12-2022
7690,widget a,ELECTRONICS,Warehouse 1,Aisle 5,two hundred,,Supplier A,In Stock,15-01-2023
7691,widget c,ELECTRONICS,Warehouse 1,Aisle 5,,,Supplier D,Out of Stock,05-03-2023
7692,gadget z,FURNITURE,Warehouse 2,Aisle 3,,24.92,Supplier A,In Stock,20-12-2022
7693,gadget x,TOYS,Warehouse 1,Aisle 1,two hundred,11.73,Supplier D,Out of Stock,25-04-2023
7694,gadget x,ELECTRONICS,Warehouse 2,Aisle 5,,30.66,Supplier B,Low Stock,05-03-2023
7695,gadget z,CLOTHING,Warehouse 3,Aisle 5,194,,Supplier D,Low Stock,15-01-2023
7696,widget c,ELECTRONICS,Warehouse 2,Aisle 1,258,,Supplier C,In Stock,
7697,widget c,TOYS,Warehouse 1,Aisle 4,146,,Supplier B,Low Stock,20-12-2022
7698,widget c,ELECTRONICS,Warehouse 3,Aisle 4,two hundred,,Supplier D,Low Stock,25-04-2023
7699,widget a,TOYS,Warehouse 1,Aisle 4,two hundred,,Supplier C,In Stock,20-12-2022
7700,widget a,ELECTRONICS,Warehouse 3,Aisle 3,,45.42,Supplier B,Low Stock,
7701,gadget x,CLOTHING,Warehouse 1,Aisle 4,,,Supplier C,Low Stock,25-04-2023
7702,widget a,ELECTRONICS,Warehouse 2,Aisle 5,two hundred,43.94,Supplier B,Low Stock,25-04-2023
7703,gadget z,ELECTRONICS,Warehouse 3,Aisle 2,two hundred,40.82,Supplier C,Low Stock,20-12-2022
7704,gadget x,CLOTHING,Warehouse 2,Aisle 2,two hundred,27.98,Supplier A,Out of Stock,20-12-2022
7705,widget b,TOYS,Warehouse 2,Aisle 1,,16.88,Supplier D,Low Stock,20-12-2022
7706,widget b,TOYS,Warehouse 1,Aisle 2,two hundred,37.76,Supplier B,Low Stock,25-04-2023
7707,gadget y,FURNITURE,Warehouse 2,Aisle 1,two hundred,26.09,Supplier C,Out of Stock,20-12-2022
7708,widget b,TOYS,Warehouse 2,Aisle 2,143,24.98,Supplier B,Low Stock,20-12-2022
7709,widget c,CLOTHING,Warehouse 3,Aisle 4,,,Supplier B,In Stock,
7710,widget c,CLOTHING,Warehouse 1,Aisle 4,177,45.48,Supplier B,Out of Stock,15-01-2023
7711,gadget z,TOYS,Warehouse 2,Aisle 4,92,,Supplier D,Out of Stock,15-01-2023
7712,widget b,TOYS,Warehouse 3,Aisle 1,,,Supplier D,Out of Stock,20-12-2022
7713,widget b,TOYS,Warehouse 3,Aisle 2,,,Supplier A,In Stock,
7714,gadget y,CLOTHING,Warehouse 2,Aisle 3,166,32.74,Supplier A,Out of Stock,25-04-2023
7715,gadget x,TOYS,Warehouse 1,Aisle 4,two hundred,40.26,Supplier D,Out of Stock,15-01-2023
7716,widget c,FURNITURE,Warehouse 3,Aisle 1,,37.24,Supplier D,Low Stock,25-04-2023
7717,gadget z,FURNITURE,Warehouse 2,Aisle 3,136,36.63,Supplier D,In Stock,15-01-2023
7718,widget b,ELECTRONICS,Warehouse 2,Aisle 1,150,24.2,Supplier B,Out of Stock,
7719,widget c,ELECTRONICS,Warehouse 3,Aisle 2,,,Supplier D,Out of Stock,15-01-2023
7720,gadget z,CLOTHING,Warehouse 2,Aisle 1,,,Supplier A,Out of Stock,25-04-2023
7721,widget c,FURNITURE,Warehouse 3,Aisle 1,,24.98,Supplier B,Out of Stock,05-03-2023
7722,widget c,FURNITURE,Warehouse 2,Aisle 4,,12.22,Supplier A,Low Stock,05-03-2023
7723,widget b,FURNITURE,Warehouse 2,Aisle 2,,19.61,Supplier B,Out of Stock,
7724,gadget x,CLOTHING,Warehouse 3,Aisle 5,,,Supplier C,Low Stock,15-01-2023
7725,widget a,FURNITURE,Warehouse 3,Aisle 4,two hundred,,Supplier C,In Stock,
7726,widget a,ELECTRONICS,Warehouse 1,Aisle 2,two hundred,10.61,Supplier C,In Stock,05-03-2023
7727,gadget z,FURNITURE,Warehouse 1,Aisle 3,two hundred,,Supplier C,Out of Stock,20-12-2022
7728,gadget z,ELECTRONICS,Warehouse 1,Aisle 4,two hundred,45.21,Supplier B,Out of Stock,25-04-2023
7729,gadget z,CLOTHING,Warehouse 3,Aisle 1,,,Supplier A,Low Stock,25-04-2023
7730,gadget z,FURNITURE,Warehouse 3,Aisle 4,,35.59,Supplier C,Low Stock,20-12-2022
7731,gadget x,CLOTHING,Warehouse 1,Aisle 3,two hundred,32.02,Supplier A,In Stock,25-04-2023
7732,gadget z,ELECTRONICS,Warehouse 3,Aisle 2,two hundred,23.26,Supplier C,Out of Stock,20-12-2022
7733,gadget z,CLOTHING,Warehouse 1,Aisle 2,two hundred,30.23,Supplier D,Out of Stock,15-01-2023
7734,widget a,ELECTRONICS,Warehouse 1,Aisle 5,149,,Supplier B,Out of Stock,
7735,gadget z,TOYS,Warehouse 2,Aisle 2,two hundred,,Supplier A,Out of Stock,20-12-2022
