product_id,product_name,category,warehouse,location,quantity,price,supplier,status,last_restocked
3108,Gadget X,FURNITURE,Warehouse 1,Aisle 4,0,36.01,Supplier A,Low Stock,2023-01-15
3109,Gadget X,CLOTHING,Warehouse 2,Aisle 2,0,40.17,Supplier A,In Stock,2023-01-15
3110,Widget B,ELECTRONICS,Warehouse 2,Aisle 4,136,0,Supplier B,In Stock,2023-04-25
3111,Gadget Z,CLOTHING,Warehouse 3,Aisle 3,0,0,Supplier B,Low Stock,2022-12-20
3112,Widget B,ELECTRONICS,Warehouse 1,Aisle 2,0,0,Supplier B,Low Stock,2023-04-25
3113,Gadget Y,TOYS,Warehouse 1,Aisle 1,0,0,Supplier D,In Stock,2023-04-25
3114,Widget A,CLOTHING,Warehouse 1,Aisle 3,200,0,Supplier D,Out Of Stock,2022-12-20
3115,Gadget Z,TOYS,Warehouse 1,Aisle 2,178,0,Supplier D,In Stock,2022-12-20
3116,Gadget Y,FURNITURE,Warehouse 1,Aisle 1,0,25.87,Supplier A,Low Stock,2022-12-20
3117,Gadget Z,TOYS,Warehouse 1,Aisle 1,200,41.52,Supplier C,Low Stock,2023-04-25
3118,Widget B,FURNITURE,Warehouse 3,Aisle 5,154,0,Supplier C,Out Of Stock,2023-04-25
3119,Widget C,ELECTRONICS,Warehouse 3,Aisle 2,200,41.18,Supplier B,In Stock,2022-12-20
3120,Gadget X,FURNITURE,Warehouse 2,Aisle 5,200,0,Supplier D,Low Stock,2023-03-05
3121,Widget B,TOYS,Warehouse 2,Aisle 5,152,25.81,Supplier C,Out Of Stock,2023-03-05
3122,Gadget Z,CLOTHING,Warehouse 3,Aisle 2,200,0,Supplier D,In Stock,2022-12-20
3123,Widget B,CLOTHING,Warehouse 3,Aisle 5,0,27.86,Supplier D,Low Stock,2023-01-15
3124,Gadget X,TOYS,Warehouse 2,Aisle 5,200,0,Supplier B,Low Stock,2023-04-25
3125,Widget C,ELECTRONICS,Warehouse 1,Aisle 4,200,0,Supplier D,In Stock,2023-03-05
3126,Widget B,ELECTRONICS,Warehouse 3,Aisle 2,200,13.61,Supplier C,Out Of Stock,2023-03-05
3127,Widget C,CLOTHING,Warehouse 3,Aisle 1,102,0,Supplier B,In Stock,2023-03-05
3128,Gadget Z,CLOTHING,Warehouse 2,Aisle 2,200,24.24,Supplier D,Out Of Stock,2023-04-25
3129,Widget C,ELECTRONICS,Warehouse 3,Aisle 2,0,0,Supplier B,In Stock,2023-04-25
3130,Gadget Z,CLOTHING,Warehouse 3,Aisle 3,149,32.64,Supplier C,Low Stock,2023-04-25
3131,Widget B,CLOTHING,Warehouse 1,Aisle 4,0,47.37,Supplier B,Low Stock,2023-03-05
3132,Gadget X,CLOTHING,Warehouse 2,Aisle 5,0,21.09,Supplier C,In Stock,2022-12-20
3133,Gadget X,TOYS,Warehouse 2,Aisle 1,96,32.54,Supplier D,In Stock,2023-01-15
3134,Widget C,FURNITURE,Warehouse 3,Aisle 3,159,0,Supplier D,In Stock,2023-04-25
3135,Widget A,FURNITURE,Warehouse 2,Aisle 2,0,21.61,Supplier C,Low Stock,2023-04-25
3136,Widget B,FURNITURE,Warehouse 2,Aisle 2,225,12.12,Supplier D,Low Stock,2022-12-20
3137,Widget C,ELECTRONICS,Warehouse 2,Aisle 3,0,0,Supplier B,Out Of Stock,2023-01-15
3138,Widget A,CLOTHING,Warehouse 3,Aisle 1,0,31.64,Supplier D,Low Stock,2023-04-25
3139,Widget A,FURNITURE,Warehouse 2,Aisle 2,0,0,Supplier D,Out Of Stock,2023-04-25
3140,Widget C,FURNITURE,Warehouse 2,Aisle 3,0,41.37,Supplier D,Out Of Stock,2023-01-15
3141,Widget C,CLOTHING,Warehouse 3,Aisle 2,209,36.4,Supplier D,Low Stock,2023-01-15
3142,Gadget X,FURNITURE,Warehouse 2,Aisle 2,0,37.59,Supplier C,In Stock,2023-01-15
3143,Widget C,FURNITURE,Warehouse 3,Aisle 5,0,36.48,Supplier A,In Stock,2023-01-15
3144,Gadget X,ELECTRONICS,Warehouse 2,Aisle 4,93,33.11,Supplier D,Low Stock,2023-01-15
3145,Widget B,ELECTRONICS,Warehouse 1,Aisle 1,120,0,Supplier C,Out Of Stock,2023-03-05
3146,Widget C,CLOTHING,Warehouse 2,Aisle 5,0,22.4,Supplier C,In Stock,2023-04-25
3147,Gadget Y,ELECTRONICS,Warehouse 3,Aisle 2,0,38.56,Supplier D,Out Of Stock,2023-04-25
3148,Gadget Y,TOYS,Warehouse 1,Aisle 5,200,46.59,Supplier D,In Stock,2022-12-20
3149,Gadget Y,FURNITURE,Warehouse 2,Aisle 1,200,11.14,Supplier A,Low Stock,2023-01-15
3150,Gadget Y,CLOTHING,Warehouse 1,Aisle 3,200,36.61,Supplier A,Low Stock,2023-04-25
3151,Widget A,FURNITURE,Warehouse 3,Aisle 2,0,0,Supplier A,In Stock,2023-01-15
3152,Gadget X,ELECTRONICS,Warehouse 2,Aisle 4,200,0,Supplier A,In Stock,2023-03-05
3153,Widget A,ELECTRONICS,Warehouse 2,Aisle 2,222,0,Supplier C,In Stock,2023-04-25
3154,Gadget Z,TOYS,Warehouse 1,Aisle 2,200,33.7,Supplier A,Out Of Stock,2023-04-25
3155,Widget B,ELECTRONICS,Warehouse 3,Aisle 1,0,0,Supplier C,Out Of Stock,2022-12-20
3156,Widget B,ELECTRONICS,Warehouse 1,Aisle 5,200,0,Supplier A,Out Of Stock,2023-04-25
3157,Widget B,ELECTRONICS,Warehouse 3,Aisle 3,284,16.0,Supplier C,Out Of Stock,2023-03-05
3158,Widget A,ELECTRONICS,Warehouse 2,Aisle 4,200,0,Supplier B,Low Stock,2023-04-25
3159,Gadget Y,ELECTRONICS,Warehouse 3,Aisle 5,106,0,Supplier B,Out Of Stock,2023-01-15
3160,Gadget Y,FURNITURE,Warehouse 3,Aisle 3,0,0,Supplier D,Low Stock,2023-03-05
3161,Gadget Z,TOYS,Warehouse 3,Aisle 2,130,0,Supplier A,Low Stock,2022-12-20
3162,Widget C,ELECTRONICS,Warehouse 2,Aisle 3,200,0,Supplier D,Low Stock,2023-04-25
3163,Gadget Z,ELECTRONICS,Warehouse 1,Aisle 5,0,30.7,Supplier A,Out Of Stock,2022-12-20
3164,Gadget Y,CLOTHING,Warehouse 3,Aisle 2,0,0,Supplier D,Low Stock,2023-03-05
3165,Widget B,ELECTRONICS,Warehouse 3,Aisle 3,200,40.85,Supplier C,Low Stock,2023-04-25
3166,Widget B,CLOTHING,Warehouse 2,Aisle 4,200,0,Supplier A,Out Of Stock,2023-04-25
3167,Gadget Y,CLOTHING,Warehouse 2,Aisle 4,207,0,Supplier D,In Stock,2022-12-20
3168,Gadget Z,ELECTRONICS,Warehouse 2,Aisle 1,85,0,Supplier B,Low Stock,2022-12-20
3169,Widget B,ELECTRONICS,Warehouse 2,Aisle 1,278,0,Supplier D,Out Of Stock,2023-03-05
3170,Gadget Z,TOYS,Warehouse 2,Aisle 3,200,13.24,Supplier A,Low Stock,2023-04-25
3171,Gadget Y,ELECTRONICS,Warehouse 1,Aisle 3,0,31.02,Supplier C,In Stock,2023-04-25
3172,Gadget Z,CLOTHING,Warehouse 3,Aisle 2,220,0,Supplier C,Low Stock,2023-04-25
3173,Widget C,ELECTRONICS,Warehouse 2,Aisle 3,200,0,Supplier B,In Stock,2022-12-20
3174,Widget B,TOYS,Warehouse 2,Aisle 1,246,21.56,Supplier D,Low Stock,2023-03-05
3175,Gadget Y,ELECTRONICS,Warehouse 2,Aisle 4,200,0,Supplier C,In Stock,2023-03-05
3176,Gadget Z,FURNITURE,Warehouse 2,Aisle 1,0,0,Supplier B,Out Of Stock,2023-01-15
3177,Gadget Z,TOYS,Warehouse 3,Aisle 2,200,0,Supplier B,Low Stock,2023-01-15
3178,Widget B,FURNITURE,Warehouse 3,Aisle 5,118,25.98,Supplier A,Out Of Stock,2022-12-20
3179,Gadget Y,CLOTHING,Warehouse 2,Aisle 4,170,25.58,Supplier C,Low Stock,2022-12-20
3180,Gadget X,CLOTHING,Warehouse 1,Aisle 1,223,45.07,Supplier A,Out Of Stock,2023-04-25
3181,Widget A,FURNITURE,Warehouse 1,Aisle 1,200,0,Supplier D,Low Stock,2023-04-25
3182,Gadget Z,ELECTRONICS,Warehouse 2,Aisle 2,87,0,Supplier C,Out Of Stock,2022-12-20
3183,Widget A,ELECTRONICS,Warehouse 2,Aisle 2,243,29.21,Supplier B,In Stock,2022-12-20
3184,Widget B,FURNITURE,Warehouse 1,Aisle 3,0,37.15,Supplier A,In Stock,2023-04-25
3185,Gadget Y,TOYS,Warehouse 1,Aisle 1,200,26.29,Supplier A,In Stock,2023-04-25
3186,Gadget Z,FURNITURE,Warehouse 1,Aisle 2,200,0,Supplier B,Low Stock,2023-03-05
3187,Gadget X,TOYS,Warehouse 2,Aisle 4,200,0,Supplier A,Low Stock,2023-01-15
3188,Gadget Z,ELECTRONICS,Warehouse 3,Aisle 2,0,0,Supplier A,Low Stock,2022-12-20
3189,Gadget Z,FURNITURE,Warehouse 3,Aisle 2,200,0,Supplier C,Out Of Stock,2023-04-25
3190,Widget B,TOYS,Warehouse 3,Aisle 5,0,25.6,Supplier B,In Stock,2023-04-25
3191,Widget A,CLOTHING,Warehouse 2,Aisle 4,200,0,Supplier B,In Stock,2023-01-15
3192,Gadget X,ELECTRONICS,Warehouse 3,Aisle 1,0,34.94,Supplier A,Out Of Stock,2022-12-20
3193,Gadget Z,CLOTHING,Warehouse 1,Aisle 5,200,19.68,Supplier D,Low Stock,2022-12-20
3194,Gadget X,FURNITURE,Warehouse 1,Aisle 4,200,0,Supplier A,Low Stock,2023-04-25
3195,Gadget Y,TOYS,Warehouse 3,Aisle 4,0,39.59,Supplier A,Out Of Stock,2023-04-25
3196,Gadget X,FURNITURE,Warehouse 1,Aisle 2,0,37.17,Supplier D,Out Of Stock,2023-01-15
3197,Widget B,FURNITURE,Warehouse 2,Aisle 4,200,0,Supplier B,In Stock,2023-03-05
3198,Widget B,CLOTHING,Warehouse 1,Aisle 1,0,0,Supplier D,Low Stock,2023-01-15
3199,Widget C,CLOTHING,Warehouse 3,Aisle 3,200,0,Supplier A,Low Stock,2023-01-15
3200,Gadget Y,CLOTHING,Warehouse 2,Aisle 3,243,42.03,Supplier A,In Stock,2023-04-25
3201,Gadget Z,TOYS,Warehouse 3,Aisle 1,299,43.01,Supplier D,Out Of Stock,2023-01-15
3202,Widget B,TOYS,Warehouse 1,Aisle 3,200,0,Supplier A,Out Of Stock,2023-03-05
3203,Gadget X,CLOTHING,Warehouse 2,Aisle 3,271,29.04,Supplier C,Out Of Stock,2023-04-25
3204,Gadget Y,TOYS,Warehouse 3,Aisle 5,108,0,Supplier D,In Stock,2023-04-25
3205,Gadget Z,FURNITURE,Warehouse 2,Aisle 4,0,15.19,Supplier B,In Stock,2023-04-25
3206,Widget A,CLOTHING,Warehouse 2,Aisle 5,104,0,Supplier B,Out Of Stock,2023-01-15
3207,Gadget Y,TOYS,Warehouse 2,Aisle 1,200,0,Supplier A,Low Stock,2023-01-15
3208,Gadget X,TOYS,Warehouse 1,Aisle 2,0,43.25,Supplier C,In Stock,2022-12-20
3209,Widget C,TOYS,Warehouse 2,Aisle 1,0,26.63,Supplier B,Out Of Stock,2023-01-15
3210,Gadget Y,CLOTHING,Warehouse 3,Aisle 3,94,37.99,Supplier A,Out Of Stock,2023-04-25
3211,Widget C,ELECTRONICS,Warehouse 1,Aisle 1,62,0,Supplier B,In Stock,2023-04-25
3212,Gadget Y,FURNITURE,Warehouse 2,Aisle 4,0,0,Supplier C,Out Of Stock,2023-03-05
3213,Gadget Y,CLOTHING,Warehouse 1,Aisle 5,78,22.13,Supplier C,Out Of Stock,2023-01-15
3214,Gadget Z,TOYS,Warehouse 1,Aisle 3,200,10.16,Supplier B,Out Of Stock,2023-04-25
3215,Gadget Y,CLOTHING,Warehouse 3,Aisle 4,0,36.96,Supplier D,Out Of Stock,2023-04-25
3216,Gadget X,TOYS,Warehouse 2,Aisle 3,0,41.54,Supplier C,Out Of Stock,2023-01-15
3217,Gadget Y,ELECTRONICS,Warehouse 3,Aisle 3,296,0,Supplier D,Low Stock,2023-01-15
3218,Widget C,FURNITURE,Warehouse 3,Aisle 1,200,0,Supplier C,Low Stock,2023-03-05
3219,Gadget X,FURNITURE,Warehouse 3,Aisle 5,0,25.68,Supplier C,In Stock,2023-04-25
3220,Gadget Y,ELECTRONICS,Warehouse 3,Aisle 2,159,0,Supplier C,In Stock,2023-04-25
3221,Gadget Y,TOYS,Warehouse 2,Aisle 1,200,37.08,Supplier D,Low Stock,2022-12-20
3222,Widget C,ELECTRONICS,Warehouse 3,Aisle 2,245,18.66,Supplier B,In Stock,2023-01-15
3223,Widget A,FURNITURE,Warehouse 1,Aisle 4,0,41.3,Supplier D,Out Of Stock,2022-12-20
3224,Gadget Y,TOYS,Warehouse 3,Aisle 3,200,0,Supplier D,Low Stock,2023-04-25
3225,Gadget Z,ELECTRONICS,Warehouse 3,Aisle 3,0,0,Supplier C,In Stock,2023-04-25
3226,Gadget Z,FURNITURE,Warehouse 1,Aisle 5,0,0,Supplier B,In Stock,2022-12-20
3227,Gadget Y,FURNITURE,Warehouse 3,Aisle 5,226,0,Supplier A,In Stock,2022-12-20
3228,Widget A,FURNITURE,Warehouse 3,Aisle 1,0,19.92,Supplier A,Low Stock,2022-12-20
3229,Widget A,CLOTHING,Warehouse 3,Aisle 3,200,12.02,Supplier A,In Stock,2023-03-05
3230,Gadget Y,TOYS,Warehouse 1,Aisle 3,200,0,Supplier A,In Stock,2022-12-20
3231,Widget C,CLOTHING,Warehouse 1,Aisle 3,200,31.32,Supplier D,Out Of Stock,2023-03-05
3232,Gadget Y,FURNITURE,Warehouse 2,Aisle 3,0,10.92,Supplier D,Out Of Stock,2023-04-25
3233,Gadget X,TOYS,Warehouse 1,Aisle 3,200,0,Supplier D,In Stock,2023-03-05
3234,Gadget X,ELECTRONICS,Warehouse 3,Aisle 2,200,0,Supplier D,In Stock,2023-03-05
3235,Gadget Y,TOYS,Warehouse 3,Aisle 3,0,0,Supplier A,Out Of Stock,2023-01-15
3236,Gadget X,CLOTHING,Warehouse 3,Aisle 4,200,0,Supplier B,Out Of Stock,2023-04-25
3237,Widget A,TOYS,Warehouse 3,Aisle 4,200,0,Supplier B,In Stock,2023-01-15
3238,Gadget Z,ELECTRONICS,Warehouse 1,Aisle 2,200,10.12,Supplier D,Low Stock,2023-01-15
3239,Widget B,CLOTHING,Warehouse 1,Aisle 4,200,0,Supplier D,Out Of Stock,2023-04-25
3240,Widget B,FURNITURE,Warehouse 2,Aisle 3,123,27.48,Supplier C,In Stock,2022-12-20
3241,Widget C,CLOTHING,Warehouse 3,Aisle 1,0,0,Supplier A,In Stock,2023-03-05
3242,Gadget Z,CLOTHING,Warehouse 2,Aisle 1,200,16.0,Supplier A,Low Stock,2023-01-15
3243,Gadget X,FURNITURE,Warehouse 3,Aisle 5,125,0,Supplier C,Out Of Stock,2023-01-15
3244,Gadget X,CLOTHING,Warehouse 3,Aisle 5,153,12.72,Supplier C,Low Stock,2023-03-05
3245,Widget C,FURNITURE,Warehouse 2,Aisle 3,0,10.81,Supplier D,Low Stock,2023-04-25
3246,Widget C,ELECTRONICS,Warehouse 2,Aisle 1,0,19.64,Supplier A,Out Of Stock,2023-04-25
3247,Widget C,ELECTRONICS,Warehouse 1,Aisle 1,200,21.51,Supplier C,In Stock,2023-04-25
3248,Widget A,FURNITURE,Warehouse 3,Aisle 3,0,0,Supplier A,Out Of Stock,2023-04-25
3249,Widget B,ELECTRONICS,Warehouse 3,Aisle 5,242,0,Supplier D,Out Of Stock,2023-03-05
3250,Gadget Z,ELECTRONICS,Warehouse 1,Aisle 3,0,32.93,Supplier C,Out Of Stock,2022-12-20
3251,Gadget X,FURNITURE,Warehouse 1,Aisle 5,0,30.23,Supplier D,In Stock,2023-01-15
3252,Widget C,ELECTRONICS,Warehouse 2,Aisle 3,0,38.1,Supplier B,Out Of Stock,2022-12-20
3253,Gadget Y,FURNITURE,Warehouse 1,Aisle 2,146,0,Supplier D,Out Of Stock,2023-03-05
3254,Widget A,ELECTRONICS,Warehouse 3,Aisle 1,0,14.93,Supplier A,In Stock,2023-04-25
3255,Widget A,ELECTRONICS,Warehouse 2,Aisle 2,200,0,Supplier D,Low Stock,2023-01-15
3256,Gadget X,FURNITURE,Warehouse 3,Aisle 1,0,0,Supplier A,Low Stock,2023-03-05
3257,Widget C,TOYS,Warehouse 2,Aisle 1,270,0,Supplier A,In Stock,2023-01-15
3258,Widget B,CLOTHING,Warehouse 3,Aisle 3,200,0,Supplier D,Low Stock,2023-04-25
3259,Gadget Z,TOYS,Warehouse 1,Aisle 1,200,33.59,Supplier B,Low Stock,2023-03-05
3260,Widget A,FURNITURE,Warehouse 1,Aisle 3,278,15.87,Supplier A,Out Of Stock,2023-03-05
3261,Widget C,ELECTRONICS,Warehouse 3,Aisle 1,200,0,Supplier B,In Stock,2023-04-25
3262,Widget A,TOYS,Warehouse 3,Aisle 3,0,0,Supplier D,In Stock,2023-03-05
3263,Widget C,CLOTHING,Warehouse 2,Aisle 5,200,0,Supplier C,In Stock,2023-01-15
3264,Widget A,TOYS,Warehouse 2,Aisle 1,184,29.39,Supplier B,Low Stock,2023-03-05
3265,Gadget X,FURNITURE,Warehouse 1,Aisle 3,0,0,Supplier A,Out Of Stock,2022-12-20
3266,Widget A,ELECTRONICS,Warehouse 1,Aisle 3,0,0,Supplier C,Out Of Stock,2023-01-15
3267,Gadget Z,ELECTRONICS,Warehouse 2,Aisle 4,200,0,Supplier D,Low Stock,2023-04-25
3268,Gadget Z,FURNITURE,Warehouse 3,Aisle 1,0,0,Supplier B,In Stock,2022-12-20
3269,Gadget X,FURNITURE,Warehouse 3,Aisle 2,200,0,Supplier B,Low Stock,2023-01-15
3270,Gadget X,TOYS,Warehouse 1,Aisle 1,0,14.83,Supplier B,In Stock,2023-01-15
3271,Gadget X,TOYS,Warehouse 3,Aisle 2,200,0,Supplier D,In Stock,2023-03-05
3272,Gadget Y,ELECTRONICS,Warehouse 3,Aisle 1,200,29.36,Supplier D,Low Stock,2022-12-20
3273,Gadget Y,TOYS,Warehouse 2,Aisle 3,99,0,Supplier C,Out Of Stock,2023-03-05
3274,Widget C,FURNITURE,Warehouse 1,Aisle 5,0,0,Supplier C,Low Stock,2023-04-25
3275,Widget A,TOYS,Warehouse 3,Aisle 3,218,0,Supplier C,Out Of Stock,2023-04-25
3276,Widget C,FURNITURE,Warehouse 1,Aisle 3,0,46.59,Supplier D,In Stock,2023-04-25
3277,Widget B,CLOTHING,Warehouse 2,Aisle 2,200,0,Supplier A,Out Of Stock,2023-04-25
3278,Widget C,ELECTRONICS,Warehouse 1,Aisle 1,237,0,Supplier D,In Stock,2023-04-25
3279,Widget C,FURNITURE,Warehouse 1,Aisle 5,224,0,Supplier B,Low Stock,2023-01-15
3280,Gadget Y,FURNITURE,Warehouse 1,Aisle 5,0,28.95,Supplier A,Low Stock,2023-04-25
3281,Gadget X,FURNITURE,Warehouse 3,Aisle 4,0,0,Supplier B,Out Of Stock,2023-03-05
3282,Widget C,ELECTRONICS,Warehouse 3,Aisle 3,0,0,Supplier C,Out Of Stock,2023-04-25
3283,Gadget Z,FURNITURE,Warehouse 3,Aisle 3,0,0,Supplier B,In Stock,2022-12-20
3284,Gadget Y,ELECTRONICS,Warehouse 1,Aisle 3,0,0,Supplier B,Out Of Stock,2022-12-20
3285,Gadget X,TOYS,Warehouse 1,Aisle 4,200,14.15,Supplier D,In Stock,2023-04-25
3286,Gadget Y,CLOTHING,Warehouse 1,Aisle 5,0,0,Supplier C,Out Of Stock,2022-12-20
3287,Widget B,FURNITURE,Warehouse 1,Aisle 5,287,0,Supplier A,Out Of Stock,2023-04-25
3288,Gadget X,FURNITURE,Warehouse 3,Aisle 1,144,36.04,Supplier A,In Stock,2023-04-25
3289,Widget B,CLOTHING,Warehouse 1,Aisle 4,200,15.2,Supplier B,Low Stock,2023-04-25
3290,Widget B,TOYS,Warehouse 1,Aisle 3,200,37.32,Supplier D,Low Stock,2023-04-25
3291,Widget B,ELECTRONICS,Warehouse 1,Aisle 2,200,0,Supplier A,In Stock,2023-04-25
3292,Widget C,FURNITURE,Warehouse 2,Aisle 2,0,46.03,Supplier A,Low Stock,2023-03-05
3293,Widget C,ELECTRONICS,Warehouse 3,Aisle 3,190,14.2,Supplier B,Low Stock,2023-04-25
3294,Gadget X,FURNITURE,Warehouse 1,Aisle 2,200,0,Supplier A,Out Of Stock,2022-12-20
3295,Gadget X,CLOTHING,Warehouse 2,Aisle 4,136,24.52,Supplier D,In Stock,2023-01-15
3296,Gadget X,FURNITURE,Warehouse 2,Aisle 2,0,26.39,Supplier D,Out Of Stock,2023-04-25
3297,Widget C,TOYS,Warehouse 1,Aisle 4,0,41.85,Supplier D,In Stock,2022-12-20
3298,Widget A,FURNITURE,Warehouse 1,Aisle 1,0,35.48,Supplier B,In Stock,2023-04-25
3299,Gadget Y,CLOTHING,Warehouse 1,Aisle 1,200,31.67,Supplier C,Out Of Stock,2022-12-20
3300,Gadget Z,ELECTRONICS,Warehouse 1,Aisle 2,142,10.89,Supplier B,Out Of Stock,2023-04-25
3301,Gadget X,FURNITURE,Warehouse 1,Aisle 3,0,38.97,Supplier B,Low Stock,2023-01-15
3302,Widget B,FURNITURE,Warehouse 3,Aisle 3,200,11.54,Supplier A,Low Stock,2023-04-25
3303,Gadget X,ELECTRONICS,Warehouse 2,Aisle 2,213,23.24,Supplier B,Low Stock,2023-04-25
3304,Widget C,CLOTHING,Warehouse 1,Aisle 1,254,40.73,Supplier B,In Stock,2023-01-15
3305,Widget B,CLOTHING,Warehouse 2,Aisle 1,200,28.82,Supplier D,In Stock,2023-04-25
3306,Gadget Y,ELECTRONICS,Warehouse 2,Aisle 2,73,12.9,Supplier B,In Stock,2023-04-25
3307,Widget B,TOYS,Warehouse 2,Aisle 2,200,0,Supplier A,Low Stock,2023-03-05
3308,Gadget X,ELECTRONICS,Warehouse 2,Aisle 2,200,0,Supplier A,Out Of Stock,2023-04-25
3309,Gadget X,FURNITURE,Warehouse 1,Aisle 1,0,0,Supplier D,In Stock,2023-04-25
3310,Widget B,TOYS,Warehouse 2,Aisle 5,0,41.76,Supplier D,In Stock,2022-12-20
3311,Gadget X,CLOTHING,Warehouse 2,Aisle 1,200,36.65,Supplier D,Low Stock,2023-04-25
3312,Widget B,CLOTHING,Warehouse 3,Aisle 2,200,0,Supplier B,Low Stock,2023-04-25
3313,Widget A,TOYS,Warehouse 1,Aisle 3,226,37.91,Supplier C,Out Of Stock,2023-03-05
3314,Gadget Y,ELECTRONICS,Warehouse 3,Aisle 3,200,0,Supplier C,Out Of Stock,2023-04-25
3315,Widget A,FURNITURE,Warehouse 1,Aisle 4,200,0,Supplier C,Low Stock,2023-04-25
3316,Widget B,CLOTHING,Warehouse 3,Aisle 2,75,21.9,Supplier D,Low Stock,2023-01-15
3317,Gadget Y,TOYS,Warehouse 3,Aisle 3,179,12.14,Supplier B,Low Stock,2023-04-25
3318,Widget B,FURNITURE,Warehouse 3,Aisle 2,0,47.81,Supplier D,In Stock,2023-04-25
3319,Gadget Y,TOYS,Warehouse 2,Aisle 2,83,24.13,Supplier A,In Stock,2023-01-15
3320,Widget B,TOYS,Warehouse 3,Aisle 2,200,0,Supplier B,Out Of Stock,2023-03-05
3321,Widget B,ELECTRONICS,Warehouse 3,Aisle 5,200,0,Supplier D,Low Stock,2023-04-25
3322,Widget C,FURNITURE,Warehouse 1,Aisle 1,0,35.74,Supplier C,In Stock,2023-01-15
3323,Widget A,ELECTRONICS,Warehouse 1,Aisle 4,0,41.13,Supplier A,Out Of Stock,2023-04-25
3324,Gadget Y,ELECTRONICS,Warehouse 2,Aisle 4,200,0,Supplier C,In Stock,2022-12-20
3325,Gadget Z,FURNITURE,Warehouse 2,Aisle 3,200,13.28,Supplier D,In Stock,2022-12-20
3326,Widget A,ELECTRONICS,Warehouse 3,Aisle 3,0,0,Supplier C,In Stock,2023-04-25
3327,Widget C,CLOTHING,Warehouse 1,Aisle 3,0,11.57,Supplier B,Out Of Stock,2023-04-25
3328,Widget B,TOYS,Warehouse 3,Aisle 3,84,12.16,Supplier A,Low Stock,2023-01-15
3329,Widget B,CLOTHING,Warehouse 1,Aisle 3,200,36.84,Supplier C,Low Stock,2023-03-05
3330,Gadget X,CLOTHING,Warehouse 2,Aisle 2,63,0,Supplier D,Out Of Stock,2023-04-25
3331,Widget C,TOYS,Warehouse 3,Aisle 5,85,33.57,Supplier B,Out Of Stock,2023-01-15
3332,Gadget X,TOYS,Warehouse 3,Aisle 5,0,26.73,Supplier C,Out Of Stock,2022-12-20
3333,Gadget Y,FURNITURE,Warehouse 1,Aisle 5,200,0,Supplier C,Low Stock,2023-03-05
3334,Gadget Y,TOYS,Warehouse 3,Aisle 5,0,45.28,Supplier C,In Stock,2022-12-20
3335,Widget A,TOYS,Warehouse 2,Aisle 1,62,0,Supplier D,Out Of Stock,2023-04-25
3336,Gadget Y,CLOTHING,Warehouse 1,Aisle 2,0,0,Supplier C,Low Stock,2023-04-25
3337,Widget A,FURNITURE,Warehouse 2,Aisle 3,179,31.05,Supplier A,In Stock,2023-04-25
3338,Gadget Z,FURNITURE,Warehouse 2,Aisle 4,0,0,Supplier B,Low Stock,2023-01-15
3339,Gadget X,TOYS,Warehouse 3,Aisle 3,119,0,Supplier C,In Stock,2023-03-05
3340,Gadget X,ELECTRONICS,Warehouse 1,Aisle 5,0,0,Supplier A,In Stock,2022-12-20
3341,Widget C,CLOTHING,Warehouse 1,Aisle 4,95,10.38,Supplier D,Low Stock,2023-04-25
3342,Gadget Y,TOYS,Warehouse 3,Aisle 5,0,19.4,Supplier C,Low Stock,2023-03-05
3343,Gadget Z,TOYS,Warehouse 1,Aisle 2,0,10.42,Supplier C,Out Of Stock,2023-01-15
3344,Gadget Z,CLOTHING,Warehouse 1,Aisle 4,201,0,Supplier C,In Stock,2023-01-15
3345,Widget A,FURNITURE,Warehouse 1,Aisle 4,200,0,Supplier B,Out Of Stock,2023-04-25
3346,Gadget Y,CLOTHING,Warehouse 2,Aisle 5,196,0,Supplier C,Low Stock,2023-04-25
3347,Widget A,ELECTRONICS,Warehouse 2,Aisle 3,0,0,Supplier A,Low Stock,2023-03-05
3348,Gadget Z,FURNITURE,Warehouse 3,Aisle 2,0,0,Supplier C,Out Of Stock,2023-04-25
3349,Gadget X,FURNITURE,Warehouse 2,Aisle 4,0,0,Supplier B,Out Of Stock,2023-03-05
3350,Gadget Z,FURNITURE,Warehouse 1,Aisle 1,121,25.1,Supplier B,In Stock,2023-01-15
3351,Widget C,TOYS,Warehouse 3,Aisle 4,200,0,Supplier C,Low Stock,2023-04-25
3352,Widget C,CLOTHING,Warehouse 3,Aisle 2,144,19.45,Supplier A,Out Of Stock,2022-12-20
3353,Gadget X,ELECTRONICS,Warehouse 3,Aisle 3,200,0,Supplier C,In Stock,2023-04-25
3354,Gadget Z,ELECTRONICS,Warehouse 3,Aisle 5,200,0,Supplier D,Low Stock,2023-04-25
3355,Widget C,TOYS,Warehouse 2,Aisle 1,0,0,Supplier D,In Stock,2023-01-15
3356,Widget B,TOYS,Warehouse 2,Aisle 5,0,0,Supplier A,In Stock,2023-03-05
3357,Widget B,CLOTHING,Warehouse 1,Aisle 5,0,0,Supplier B,In Stock,2023-01-15
3358,Widget C,CLOTHING,Warehouse 1,Aisle 5,172,37.71,Supplier B,Low Stock,2023-03-05
3359,Widget C,CLOTHING,Warehouse 3,Aisle 3,0,0,Supplier A,Out Of Stock,2022-12-20
3360,Gadget Y,ELECTRONICS,Warehouse 1,Aisle 5,200,0,Supplier D,Low Stock,2023-04-25
